<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
USDCB;D;05/06/08;000000;23.8019000
USDCB;D;06/06/08;000000;23.8116000
USDCB;D;07/06/08;000000;23.6809000
USDCB;D;08/06/08;000000;23.5651000
USDCB;D;10/06/08;000000;23.5210000
USDCB;D;11/06/08;000000;23.6109000
USDCB;D;12/06/08;000000;23.6748000
USDCB;D;17/06/08;000000;23.7795000
USDCB;D;18/06/08;000000;23.6402000
USDCB;D;19/06/08;000000;23.6586000
USDCB;D;20/06/08;000000;23.5979000
USDCB;D;21/06/08;000000;23.6288000
USDCB;D;24/06/08;000000;23.5908000
USDCB;D;25/06/08;000000;23.6223000
USDCB;D;26/06/08;000000;23.6113000
USDCB;D;27/06/08;000000;23.5245000
USDCB;D;28/06/08;000000;23.4573000
USDCB;D;01/07/08;000000;23.4060000
USDCB;D;02/07/08;000000;23.4689000
USDCB;D;03/07/08;000000;23.4147000
USDCB;D;04/07/08;000000;23.3759000
USDCB;D;05/07/08;000000;23.5125000
USDCB;D;08/07/08;000000;23.5589000
USDCB;D;09/07/08;000000;23.5024000
USDCB;D;10/07/08;000000;23.4147000
USDCB;D;11/07/08;000000;23.4363000
USDCB;D;12/07/08;000000;23.3727000
USDCB;D;15/07/08;000000;23.2300000
USDCB;D;16/07/08;000000;23.1255000
USDCB;D;17/07/08;000000;23.1638000
USDCB;D;18/07/08;000000;23.2250000
USDCB;D;19/07/08;000000;23.1937000
USDCB;D;22/07/08;000000;23.2120000
USDCB;D;23/07/08;000000;23.1960000
USDCB;D;24/07/08;000000;23.3220000
USDCB;D;25/07/08;000000;23.3782000
USDCB;D;26/07/08;000000;23.3572000
USDCB;D;29/07/08;000000;23.3610000
USDCB;D;30/07/08;000000;23.3278000
USDCB;D;31/07/08;000000;23.4456000
USDCB;D;01/08/08;000000;23.4186000
USDCB;D;02/08/08;000000;23.4697000
USDCB;D;05/08/08;000000;23.4039000
USDCB;D;06/08/08;000000;23.4354000
USDCB;D;07/08/08;000000;23.5142000
USDCB;D;08/08/08;000000;23.5816000
USDCB;D;09/08/08;000000;23.8782000
USDCB;D;12/08/08;000000;24.5697000
USDCB;D;13/08/08;000000;24.3424000
USDCB;D;14/08/08;000000;24.1559000
USDCB;D;15/08/08;000000;24.2901000
USDCB;D;16/08/08;000000;24.5054000
USDCB;D;19/08/08;000000;24.4898000
USDCB;D;20/08/08;000000;24.5703000
USDCB;D;21/08/08;000000;24.4316000
USDCB;D;22/08/08;000000;24.3013000
USDCB;D;23/08/08;000000;24.2699000
USDCB;D;26/08/08;000000;24.4389000
USDCB;D;27/08/08;000000;24.5803000
USDCB;D;28/08/08;000000;24.6019000
USDCB;D;29/08/08;000000;24.5474000
USDCB;D;30/08/08;000000;24.5769000
USDCB;D;02/09/08;000000;24.6670000
USDCB;D;03/09/08;000000;24.7184000
USDCB;D;04/09/08;000000;24.8739000
USDCB;D;05/09/08;000000;25.2144000
USDCB;D;06/09/08;000000;25.4552000
USDCB;D;09/09/08;000000;25.2626000
USDCB;D;10/09/08;000000;25.5814000
USDCB;D;11/09/08;000000;25.5761000
USDCB;D;12/09/08;000000;25.7842000
USDCB;D;13/09/08;000000;25.7013000
USDCB;D;16/09/08;000000;25.3938000
USDCB;D;17/09/08;000000;25.5064000
USDCB;D;18/09/08;000000;25.5245000
USDCB;D;19/09/08;000000;25.4307000
USDCB;D;20/09/08;000000;25.4863000
USDCB;D;23/09/08;000000;25.2690000
USDCB;D;24/09/08;000000;24.9864000
USDCB;D;25/09/08;000000;25.0703000
USDCB;D;26/09/08;000000;24.8982000
USDCB;D;27/09/08;000000;25.0221000
USDCB;D;30/09/08;000000;25.2464000
USDCB;D;01/10/08;000000;25.3718000
USDCB;D;02/10/08;000000;25.6023000
USDCB;D;03/10/08;000000;25.8213000
USDCB;D;04/10/08;000000;25.8993000
USDCB;D;07/10/08;000000;26.1784000
USDCB;D;08/10/08;000000;26.1791000
USDCB;D;09/10/08;000000;26.1629000
USDCB;D;10/10/08;000000;26.0695000
USDCB;D;11/10/08;000000;26.2080000
USDCB;D;14/10/08;000000;26.1111000
USDCB;D;15/10/08;000000;26.0871000
USDCB;D;16/10/08;000000;26.1347000
USDCB;D;17/10/08;000000;26.3691000
USDCB;D;18/10/08;000000;26.2505000
USDCB;D;21/10/08;000000;26.0561000
USDCB;D;22/10/08;000000;26.4417000
USDCB;D;23/10/08;000000;26.9215000
USDCB;D;25/10/08;000000;27.0596000
USDCB;D;28/10/08;000000;27.3507000
USDCB;D;29/10/08;000000;27.3018000
USDCB;D;30/10/08;000000;27.0979000
USDCB;D;31/10/08;000000;26.5430000
USDCB;D;01/11/08;000000;27.0981000
USDCB;D;02/11/08;000000;27.0793000
USDCB;D;06/11/08;000000;26.9146000
USDCB;D;07/11/08;000000;26.9114000
USDCB;D;08/11/08;000000;27.0041000
USDCB;D;11/11/08;000000;26.9639000
USDCB;D;12/11/08;000000;27.3399000
USDCB;D;13/11/08;000000;27.4704000
USDCB;D;14/11/08;000000;27.6704000
USDCB;D;15/11/08;000000;27.3386000
USDCB;D;18/11/08;000000;27.4374000
USDCB;D;19/11/08;000000;27.4301000
USDCB;D;20/11/08;000000;27.4413000
USDCB;D;21/11/08;000000;27.5715000
USDCB;D;22/11/08;000000;27.5665000
USDCB;D;25/11/08;000000;27.6613000
USDCB;D;26/11/08;000000;27.3913000
USDCB;D;27/11/08;000000;27.3563000
USDCB;D;28/11/08;000000;27.4216000
USDCB;D;29/11/08;000000;27.6060000
USDCB;D;02/12/08;000000;27.9409000
USDCB;D;03/12/08;000000;28.0166000
USDCB;D;04/12/08;000000;27.9212000
USDCB;D;05/12/08;000000;27.9576000
USDCB;D;06/12/08;000000;28.0916000
USDCB;D;09/12/08;000000;28.0043000
USDCB;D;10/12/08;000000;28.0029000
USDCB;D;11/12/08;000000;27.8671000
USDCB;D;12/12/08;000000;27.9310000
USDCB;D;13/12/08;000000;27.8077000
USDCB;D;16/12/08;000000;27.8160000
USDCB;D;17/12/08;000000;27.6009000
USDCB;D;18/12/08;000000;27.5199000
USDCB;D;19/12/08;000000;27.6095000
USDCB;D;20/12/08;000000;27.7351000
USDCB;D;23/12/08;000000;28.2682000
USDCB;D;24/12/08;000000;28.3359000
USDCB;D;25/12/08;000000;28.6119000
USDCB;D;26/12/08;000000;28.6735000
USDCB;D;27/12/08;000000;29.0058000
USDCB;D;30/12/08;000000;29.2300000
USDCB;D;31/12/08;000000;29.3804000
USDCB;D;01/01/09;000000;29.3916000
USDCB;D;12/01/09;000000;30.5331000
USDCB;D;13/01/09;000000;30.9981000
USDCB;D;14/01/09;000000;31.2226000
USDCB;D;15/01/09;000000;31.5616000
USDCB;D;16/01/09;000000;32.2135000
USDCB;D;17/01/09;000000;32.5747000
USDCB;D;20/01/09;000000;32.9085000
USDCB;D;21/01/09;000000;33.4154000
USDCB;D;22/01/09;000000;32.6430000
USDCB;D;23/01/09;000000;32.7991000
USDCB;D;24/01/09;000000;32.8926000
USDCB;D;27/01/09;000000;32.9018000
USDCB;D;28/01/09;000000;32.9979000
USDCB;D;29/01/09;000000;33.2155000
USDCB;D;30/01/09;000000;34.6847000
USDCB;D;31/01/09;000000;35.4146000
USDCB;D;03/02/09;000000;36.1767000
USDCB;D;04/02/09;000000;36.1290000
USDCB;D;05/02/09;000000;36.0135000
USDCB;D;06/02/09;000000;36.3095000
USDCB;D;07/02/09;000000;36.3798000
USDCB;D;10/02/09;000000;36.1258000
USDCB;D;11/02/09;000000;35.9285000
USDCB;D;12/02/09;000000;35.8323000
USDCB;D;13/02/09;000000;34.8003000
USDCB;D;14/02/09;000000;34.5578000
USDCB;D;17/02/09;000000;34.7797000
USDCB;D;18/02/09;000000;35.6345000
USDCB;D;19/02/09;000000;36.4267000
USDCB;D;20/02/09;000000;36.0910000
USDCB;D;21/02/09;000000;36.0760000
USDCB;D;25/02/09;000000;36.0254000
USDCB;D;26/02/09;000000;35.7442000
USDCB;D;27/02/09;000000;35.7223000
USDCB;D;28/02/09;000000;35.7205000
USDCB;D;03/03/09;000000;36.1644000
USDCB;D;04/03/09;000000;36.2054000
USDCB;D;05/03/09;000000;36.2284000
USDCB;D;06/03/09;000000;35.8899000
USDCB;D;07/03/09;000000;35.7374000
USDCB;D;11/03/09;000000;35.4534000
USDCB;D;12/03/09;000000;35.1164000
USDCB;D;13/03/09;000000;35.2944000
USDCB;D;14/03/09;000000;34.8316000
USDCB;D;17/03/09;000000;34.8388000
USDCB;D;18/03/09;000000;34.5318000
USDCB;D;19/03/09;000000;34.4203000
USDCB;D;20/03/09;000000;33.8222000
USDCB;D;21/03/09;000000;33.4230000
USDCB;D;24/03/09;000000;33.3034000
USDCB;D;25/03/09;000000;33.2726000
USDCB;D;26/03/09;000000;33.7268000
USDCB;D;27/03/09;000000;33.4668000
USDCB;D;28/03/09;000000;33.4133000
USDCB;D;31/03/09;000000;34.0134000
USDCB;D;01/04/09;000000;33.9032000
USDCB;D;02/04/09;000000;33.9456000
USDCB;D;03/04/09;000000;33.7636000
USDCB;D;04/04/09;000000;33.4095000
USDCB;D;07/04/09;000000;33.1743000
USDCB;D;08/04/09;000000;33.3840000
USDCB;D;09/04/09;000000;33.7781000
USDCB;D;10/04/09;000000;33.5334000
USDCB;D;11/04/09;000000;33.6309000
USDCB;D;14/04/09;000000;33.4863000
USDCB;D;15/04/09;000000;33.3887000
USDCB;D;16/04/09;000000;33.4507000
USDCB;D;17/04/09;000000;33.4184000
USDCB;D;18/04/09;000000;33.4677000
USDCB;D;21/04/09;000000;33.5371000
USDCB;D;22/04/09;000000;34.1043000
USDCB;D;23/04/09;000000;34.0597000
USDCB;D;24/04/09;000000;33.7848000
USDCB;D;25/04/09;000000;33.4187000
USDCB;D;28/04/09;000000;33.3904000
USDCB;D;29/04/09;000000;33.5533000
USDCB;D;30/04/09;000000;33.2491000
USDCB;D;01/05/09;000000;32.9740000
USDCB;D;05/05/09;000000;32.9672000
USDCB;D;06/05/09;000000;32.8146000
USDCB;D;07/05/09;000000;32.8883000
USDCB;D;08/05/09;000000;32.7915000
USDCB;D;09/05/09;000000;32.5534000
USDCB;D;13/05/09;000000;32.2817000
USDCB;D;14/05/09;000000;31.9841000
USDCB;D;15/05/09;000000;32.1677000
USDCB;D;16/05/09;000000;32.0797000
USDCB;D;19/05/09;000000;32.2919000
USDCB;D;20/05/09;000000;31.9498000
USDCB;D;21/05/09;000000;31.8009000
USDCB;D;22/05/09;000000;31.4586000
USDCB;D;23/05/09;000000;31.1998000
USDCB;D;26/05/09;000000;31.0516000
USDCB;D;27/05/09;000000;31.1465000
USDCB;D;28/05/09;000000;31.1846000
USDCB;D;29/05/09;000000;31.3259000
USDCB;D;30/05/09;000000;30.9843000
USDCB;D;02/06/09;000000;30.7441000
USDCB;D;03/06/09;000000;30.7321000
USDCB;D;04/06/09;000000;30.5131000
USDCB;D;05/06/09;000000;30.8767000
USDCB;D;06/06/09;000000;30.6919000
USDCB;D;09/06/09;000000;31.0751000
USDCB;D;10/06/09;000000;31.2637000
USDCB;D;11/06/09;000000;30.9277000
USDCB;D;12/06/09;000000;30.9124000
USDCB;D;16/06/09;000000;31.1548000
USDCB;D;17/06/09;000000;31.3185000
USDCB;D;18/06/09;000000;31.1297000
USDCB;D;19/06/09;000000;31.0998000
USDCB;D;20/06/09;000000;31.1541000
USDCB;D;23/06/09;000000;31.2408000
USDCB;D;24/06/09;000000;31.5765000
USDCB;D;25/06/09;000000;31.1365000
USDCB;D;26/06/09;000000;31.2037000
USDCB;D;27/06/09;000000;31.1184000
USDCB;D;30/06/09;000000;31.2904000
USDCB;D;01/07/09;000000;31.0385000
USDCB;D;02/07/09;000000;31.1904000
USDCB;D;03/07/09;000000;31.1252000
USDCB;D;04/07/09;000000;31.2481000
USDCB;D;07/07/09;000000;31.4143000
USDCB;D;08/07/09;000000;31.4695000
USDCB;D;09/07/09;000000;31.7819000
USDCB;D;10/07/09;000000;31.8878000
USDCB;D;11/07/09;000000;32.0353000
USDCB;D;14/07/09;000000;33.0597000
USDCB;D;15/07/09;000000;32.5072000
USDCB;D;16/07/09;000000;32.0470000
USDCB;D;17/07/09;000000;31.6943000
USDCB;D;18/07/09;000000;31.7837000
USDCB;D;21/07/09;000000;31.3733000
USDCB;D;22/07/09;000000;31.1791000
USDCB;D;23/07/09;000000;31.0785000
USDCB;D;24/07/09;000000;31.0760000
USDCB;D;25/07/09;000000;31.1372000
USDCB;D;28/07/09;000000;30.7457000
USDCB;D;29/07/09;000000;30.6431000
USDCB;D;30/07/09;000000;31.4162000
USDCB;D;31/07/09;000000;31.7555000
USDCB;D;01/08/09;000000;31.1533000
USDCB;D;04/08/09;000000;31.2424000
USDCB;D;05/08/09;000000;31.0484000
USDCB;D;06/08/09;000000;31.1326000
USDCB;D;07/08/09;000000;31.1814000
USDCB;D;08/08/09;000000;31.5473000
USDCB;D;11/08/09;000000;31.6503000
USDCB;D;12/08/09;000000;31.7477000
USDCB;D;13/08/09;000000;32.6926000
USDCB;D;14/08/09;000000;32.1457000
USDCB;D;15/08/09;000000;31.7226000
USDCB;D;18/08/09;000000;32.2874000
USDCB;D;19/08/09;000000;31.9187000
USDCB;D;20/08/09;000000;31.9191000
USDCB;D;21/08/09;000000;31.6011000
USDCB;D;22/08/09;000000;31.9443000
USDCB;D;25/08/09;000000;31.5544000
USDCB;D;26/08/09;000000;31.5437000
USDCB;D;27/08/09;000000;31.4007000
USDCB;D;28/08/09;000000;31.6405000
USDCB;D;29/08/09;000000;31.5687000
USDCB;D;01/09/09;000000;31.8397000
USDCB;D;02/09/09;000000;31.7743000
USDCB;D;03/09/09;000000;31.9730000
USDCB;D;04/09/09;000000;31.7679000
USDCB;D;05/09/09;000000;31.6062000
USDCB;D;08/09/09;000000;31.4298000
USDCB;D;09/09/09;000000;31.3754000
USDCB;D;10/09/09;000000;31.1452000
USDCB;D;11/09/09;000000;30.8851000
USDCB;D;12/09/09;000000;30.7246000
USDCB;D;15/09/09;000000;30.8617000
USDCB;D;16/09/09;000000;30.9895000
USDCB;D;17/09/09;000000;30.6067000
USDCB;D;18/09/09;000000;30.3881000
USDCB;D;19/09/09;000000;30.3744000
USDCB;D;22/09/09;000000;30.3711000
USDCB;D;23/09/09;000000;30.2385000
USDCB;D;24/09/09;000000;30.0004000
USDCB;D;25/09/09;000000;30.0678000
USDCB;D;26/09/09;000000;30.1370000
USDCB;D;29/09/09;000000;30.1985000
USDCB;D;30/09/09;000000;30.0922000
USDCB;D;01/10/09;000000;30.0087000
USDCB;D;02/10/09;000000;30.0621000
USDCB;D;03/10/09;000000;30.1240000
USDCB;D;06/10/09;000000;30.0785000
USDCB;D;07/10/09;000000;29.8322000
USDCB;D;08/10/09;000000;29.7819000
USDCB;D;09/10/09;000000;29.6396000
USDCB;D;10/10/09;000000;29.6090000
USDCB;D;13/10/09;000000;29.5945000
USDCB;D;14/10/09;000000;29.5043000
USDCB;D;15/10/09;000000;29.4651000
USDCB;D;16/10/09;000000;29.3206000
USDCB;D;17/10/09;000000;29.3281000
USDCB;D;20/10/09;000000;29.3553000
USDCB;D;21/10/09;000000;29.1911000
USDCB;D;22/10/09;000000;29.1641000
USDCB;D;23/10/09;000000;29.0858000
USDCB;D;24/10/09;000000;29.0003000
USDCB;D;27/10/09;000000;28.9403000
USDCB;D;28/10/09;000000;29.0184000
USDCB;D;29/10/09;000000;29.1749000
USDCB;D;30/10/09;000000;29.3441000
USDCB;D;31/10/09;000000;29.0488000
USDCB;D;03/11/09;000000;29.1944000
USDCB;D;04/11/09;000000;29.2337000
USDCB;D;06/11/09;000000;29.1330000
USDCB;D;07/11/09;000000;29.0156000
USDCB;D;10/11/09;000000;28.8497000
USDCB;D;11/11/09;000000;28.7391000
USDCB;D;12/11/09;000000;28.7007000
USDCB;D;13/11/09;000000;28.6701000
USDCB;D;14/11/09;000000;28.8345000
USDCB;D;17/11/09;000000;28.6705000
USDCB;D;18/11/09;000000;28.6768000
USDCB;D;19/11/09;000000;28.7163000
USDCB;D;20/11/09;000000;28.7459000
USDCB;D;21/11/09;000000;28.8554000
USDCB;D;24/11/09;000000;28.7986000
USDCB;D;25/11/09;000000;28.8481000
USDCB;D;26/11/09;000000;28.7909000
USDCB;D;27/11/09;000000;28.8751000
USDCB;D;28/11/09;000000;29.8179000
USDCB;D;01/12/09;000000;29.0687000
USDCB;D;02/12/09;000000;29.1771000
USDCB;D;03/12/09;000000;29.0560000
USDCB;D;04/12/09;000000;29.2427000
USDCB;D;05/12/09;000000;29.1979000
USDCB;D;08/12/09;000000;29.5221000
USDCB;D;09/12/09;000000;30.1839000
USDCB;D;10/12/09;000000;30.7562000
USDCB;D;11/12/09;000000;30.6268000
USDCB;D;12/12/09;000000;30.2107000
USDCB;D;15/12/09;000000;30.0481000
USDCB;D;16/12/09;000000;30.0678000
USDCB;D;17/12/09;000000;30.1978000
USDCB;D;18/12/09;000000;30.4392000
USDCB;D;19/12/09;000000;30.7187000
USDCB;D;22/12/09;000000;30.5529000
USDCB;D;23/12/09;000000;30.4439000
USDCB;D;24/12/09;000000;30.5007000
USDCB;D;25/12/09;000000;29.9292000
USDCB;D;26/12/09;000000;29.4266000
USDCB;D;29/12/09;000000;29.5952000
USDCB;D;30/12/09;000000;29.8491000
USDCB;D;31/12/09;000000;30.2442000
USDCB;D;01/01/10;000000;30.1851000
