<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
NYMEX.NG;D;13/05/10;000000;4.3220000
NYMEX.NG;D;14/05/10;000000;4.3400000
NYMEX.NG;D;16/05/10;000000;4.3010000
NYMEX.NG;D;17/05/10;000000;4.4230000
NYMEX.NG;D;18/05/10;000000;4.3010000
NYMEX.NG;D;19/05/10;000000;4.1550000
NYMEX.NG;D;20/05/10;000000;4.1110000
NYMEX.NG;D;21/05/10;000000;4.0390000
NYMEX.NG;D;23/05/10;000000;4.0350000
NYMEX.NG;D;24/05/10;000000;4.0280000
NYMEX.NG;D;25/05/10;000000;4.0750000
NYMEX.NG;D;26/05/10;000000;4.1800000
NYMEX.NG;D;27/05/10;000000;4.3310000
NYMEX.NG;D;28/05/10;000000;4.3410000
NYMEX.NG;D;30/05/10;000000;4.3640000
NYMEX.NG;D;31/05/10;000000;4.3900000
NYMEX.NG;D;01/06/10;000000;4.2540000
NYMEX.NG;D;02/06/10;000000;4.4310000
NYMEX.NG;D;03/06/10;000000;4.6870000
NYMEX.NG;D;04/06/10;000000;4.7970000
NYMEX.NG;D;06/06/10;000000;4.8000000
NYMEX.NG;D;07/06/10;000000;4.9700000
NYMEX.NG;D;08/06/10;000000;4.7900000
NYMEX.NG;D;09/06/10;000000;4.7100000
NYMEX.NG;D;10/06/10;000000;4.6840000
NYMEX.NG;D;11/06/10;000000;4.7810000
NYMEX.NG;D;13/06/10;000000;4.8870000
NYMEX.NG;D;14/06/10;000000;5.0310000
NYMEX.NG;D;15/06/10;000000;5.1340000
NYMEX.NG;D;16/06/10;000000;5.0200000
NYMEX.NG;D;17/06/10;000000;5.1490000
NYMEX.NG;D;18/06/10;000000;4.9970000
NYMEX.NG;D;20/06/10;000000;5.0800000
NYMEX.NG;D;21/06/10;000000;4.8740000
NYMEX.NG;D;22/06/10;000000;4.7480000
NYMEX.NG;D;23/06/10;000000;4.8000000
NYMEX.NG;D;24/06/10;000000;4.7600000
NYMEX.NG;D;25/06/10;000000;4.8610000
NYMEX.NG;D;27/06/10;000000;4.8180000
NYMEX.NG;D;28/06/10;000000;4.7350000
NYMEX.NG;D;29/06/10;000000;4.5490000
NYMEX.NG;D;30/06/10;000000;4.6110000
NYMEX.NG;D;01/07/10;000000;4.8450000
NYMEX.NG;D;02/07/10;000000;4.6870000
NYMEX.NG;D;05/07/10;000000;4.7860000
NYMEX.NG;D;06/07/10;000000;4.6900000
NYMEX.NG;D;07/07/10;000000;4.6110000
NYMEX.NG;D;08/07/10;000000;4.4080000
NYMEX.NG;D;09/07/10;000000;4.4020000
NYMEX.NG;D;11/07/10;000000;4.4220000
NYMEX.NG;D;12/07/10;000000;4.3840000
NYMEX.NG;D;13/07/10;000000;4.3610000
NYMEX.NG;D;14/07/10;000000;4.3140000
NYMEX.NG;D;15/07/10;000000;4.5870000
NYMEX.NG;D;16/07/10;000000;4.5190000
NYMEX.NG;D;18/07/10;000000;4.5420000
NYMEX.NG;D;19/07/10;000000;4.5130000
NYMEX.NG;D;20/07/10;000000;4.5980000
NYMEX.NG;D;21/07/10;000000;4.5300000
NYMEX.NG;D;22/07/10;000000;4.6220000
NYMEX.NG;D;23/07/10;000000;4.5800000
NYMEX.NG;D;25/07/10;000000;4.5620000
NYMEX.NG;D;26/07/10;000000;4.6370000
NYMEX.NG;D;27/07/10;000000;4.6800000
NYMEX.NG;D;28/07/10;000000;4.7240000
NYMEX.NG;D;29/07/10;000000;4.8440000
NYMEX.NG;D;30/07/10;000000;4.9230000
NYMEX.NG;D;01/08/10;000000;4.9700000
NYMEX.NG;D;02/08/10;000000;4.7050000
NYMEX.NG;D;03/08/10;000000;4.6650000
NYMEX.NG;D;04/08/10;000000;4.7470000
NYMEX.NG;D;05/08/10;000000;4.6250000
NYMEX.NG;D;06/08/10;000000;4.4670000
NYMEX.NG;D;08/08/10;000000;4.4800000
NYMEX.NG;D;09/08/10;000000;4.3170000
NYMEX.NG;D;10/08/10;000000;4.3340000
NYMEX.NG;D;11/08/10;000000;4.3120000
NYMEX.NG;D;12/08/10;000000;4.2990000
NYMEX.NG;D;13/08/10;000000;4.3140000
NYMEX.NG;D;15/08/10;000000;4.3200000
NYMEX.NG;D;16/08/10;000000;4.2220000
NYMEX.NG;D;17/08/10;000000;4.2930000
NYMEX.NG;D;18/08/10;000000;4.2370000
NYMEX.NG;D;19/08/10;000000;4.1720000
NYMEX.NG;D;20/08/10;000000;4.1170000
NYMEX.NG;D;22/08/10;000000;4.0810000
NYMEX.NG;D;23/08/10;000000;4.0720000
NYMEX.NG;D;24/08/10;000000;4.0390000
NYMEX.NG;D;25/08/10;000000;3.9130000
NYMEX.NG;D;26/08/10;000000;3.8360000
NYMEX.NG;D;27/08/10;000000;3.7050000
NYMEX.NG;D;29/08/10;000000;3.7450000
NYMEX.NG;D;30/08/10;000000;3.8400000
NYMEX.NG;D;31/08/10;000000;3.7990000
NYMEX.NG;D;01/09/10;000000;3.7570000
NYMEX.NG;D;02/09/10;000000;3.7650000
NYMEX.NG;D;03/09/10;000000;3.9390000
NYMEX.NG;D;05/09/10;000000;3.8910000
NYMEX.NG;D;06/09/10;000000;3.8780000
NYMEX.NG;D;07/09/10;000000;3.8820000
NYMEX.NG;D;08/09/10;000000;3.8210000
NYMEX.NG;D;09/09/10;000000;3.7840000
NYMEX.NG;D;10/09/10;000000;3.8830000
NYMEX.NG;D;12/09/10;000000;3.8310000
NYMEX.NG;D;13/09/10;000000;3.9450000
NYMEX.NG;D;14/09/10;000000;3.9350000
NYMEX.NG;D;15/09/10;000000;4.0000000
NYMEX.NG;D;16/09/10;000000;4.0590000
NYMEX.NG;D;17/09/10;000000;4.0240000
NYMEX.NG;D;19/09/10;000000;3.9600000
NYMEX.NG;D;20/09/10;000000;3.8160000
NYMEX.NG;D;21/09/10;000000;3.9370000
NYMEX.NG;D;22/09/10;000000;3.9760000
NYMEX.NG;D;23/09/10;000000;4.0160000
NYMEX.NG;D;24/09/10;000000;3.8810000
NYMEX.NG;D;26/09/10;000000;3.7700000
NYMEX.NG;D;27/09/10;000000;3.7890000
NYMEX.NG;D;28/09/10;000000;3.9470000
NYMEX.NG;D;29/09/10;000000;3.9600000
NYMEX.NG;D;30/09/10;000000;3.8560000
NYMEX.NG;D;01/10/10;000000;3.7880000
NYMEX.NG;D;03/10/10;000000;3.7660000
NYMEX.NG;D;04/10/10;000000;3.7290000
NYMEX.NG;D;05/10/10;000000;3.7710000
NYMEX.NG;D;06/10/10;000000;3.8720000
NYMEX.NG;D;07/10/10;000000;3.6350000
NYMEX.NG;D;08/10/10;000000;3.6450000
NYMEX.NG;D;10/10/10;000000;3.6270000
NYMEX.NG;D;11/10/10;000000;3.5880000
NYMEX.NG;D;12/10/10;000000;3.6400000
NYMEX.NG;D;13/10/10;000000;3.6720000
NYMEX.NG;D;14/10/10;000000;3.6650000
NYMEX.NG;D;15/10/10;000000;3.5250000
NYMEX.NG;D;17/10/10;000000;3.4810000
NYMEX.NG;D;18/10/10;000000;3.4330000
NYMEX.NG;D;19/10/10;000000;3.5230000
NYMEX.NG;D;20/10/10;000000;3.5210000
NYMEX.NG;D;21/10/10;000000;3.3820000
NYMEX.NG;D;22/10/10;000000;3.3330000
NYMEX.NG;D;24/10/10;000000;3.2710000
NYMEX.NG;D;25/10/10;000000;3.3320000
NYMEX.NG;D;26/10/10;000000;3.3100000
NYMEX.NG;D;27/10/10;000000;3.7820000
NYMEX.NG;D;28/10/10;000000;3.8620000
NYMEX.NG;D;29/10/10;000000;4.0440000
NYMEX.NG;D;31/10/10;000000;4.1210000
NYMEX.NG;D;01/11/10;000000;3.8070000
NYMEX.NG;D;02/11/10;000000;3.8720000
NYMEX.NG;D;03/11/10;000000;3.8490000
NYMEX.NG;D;04/11/10;000000;3.8730000
NYMEX.NG;D;05/11/10;000000;3.9450000
NYMEX.NG;D;07/11/10;000000;3.9690000
NYMEX.NG;D;08/11/10;000000;4.1270000
