<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
HYDR;D;11/09/08;000000;1.1570000
HYDR;D;12/09/08;000000;1.1350000
HYDR;D;15/09/08;000000;0.9990000
HYDR;D;16/09/08;000000;0.7490000
HYDR;D;19/09/08;000000;0.8850000
HYDR;D;22/09/08;000000;0.8640000
HYDR;D;23/09/08;000000;0.8220000
HYDR;D;24/09/08;000000;0.8500000
HYDR;D;25/09/08;000000;0.8490000
HYDR;D;26/09/08;000000;0.8050000
HYDR;D;29/09/08;000000;0.7600000
HYDR;D;30/09/08;000000;0.8800000
HYDR;D;01/10/08;000000;0.8340000
HYDR;D;02/10/08;000000;0.8800000
HYDR;D;03/10/08;000000;0.8100000
HYDR;D;06/10/08;000000;0.6750000
HYDR;D;07/10/08;000000;0.6290000
HYDR;D;08/10/08;000000;0.5550000
HYDR;D;09/10/08;000000;0.5370000
HYDR;D;13/10/08;000000;0.5150000
HYDR;D;14/10/08;000000;0.5500000
HYDR;D;15/10/08;000000;0.4460000
HYDR;D;16/10/08;000000;0.4000000
HYDR;D;17/10/08;000000;0.3770000
HYDR;D;20/10/08;000000;0.4070000
HYDR;D;21/10/08;000000;0.4370000
HYDR;D;22/10/08;000000;0.4930000
HYDR;D;23/10/08;000000;0.4750000
HYDR;D;24/10/08;000000;0.4090000
HYDR;D;28/10/08;000000;0.4220000
HYDR;D;29/10/08;000000;0.4510000
HYDR;D;30/10/08;000000;0.4890000
HYDR;D;31/10/08;000000;0.5100000
HYDR;D;01/11/08;000000;0.5460000
HYDR;D;05/11/08;000000;0.5990000
HYDR;D;06/11/08;000000;0.5350000
HYDR;D;07/11/08;000000;0.5640000
HYDR;D;10/11/08;000000;0.5690000
HYDR;D;11/11/08;000000;0.4990000
HYDR;D;13/11/08;000000;0.5570000
HYDR;D;14/11/08;000000;0.5500000
HYDR;D;17/11/08;000000;0.5330000
HYDR;D;18/11/08;000000;0.5140000
HYDR;D;19/11/08;000000;0.4650000
HYDR;D;20/11/08;000000;0.4120000
HYDR;D;21/11/08;000000;0.5010000
HYDR;D;24/11/08;000000;0.6270000
HYDR;D;26/11/08;000000;0.8190000
HYDR;D;28/11/08;000000;0.6900000
HYDR;D;01/12/08;000000;0.6420000
HYDR;D;02/12/08;000000;0.6300000
HYDR;D;03/12/08;000000;0.6110000
HYDR;D;04/12/08;000000;0.6550000
HYDR;D;05/12/08;000000;0.6570000
HYDR;D;08/12/08;000000;0.7450000
HYDR;D;09/12/08;000000;0.6860000
HYDR;D;10/12/08;000000;0.6750000
HYDR;D;11/12/08;000000;0.6450000
HYDR;D;12/12/08;000000;0.6050000
HYDR;D;15/12/08;000000;0.6120000
HYDR;D;16/12/08;000000;0.5930000
HYDR;D;17/12/08;000000;0.6450000
HYDR;D;18/12/08;000000;0.6620000
HYDR;D;19/12/08;000000;0.6800000
HYDR;D;22/12/08;000000;0.6690000
HYDR;D;23/12/08;000000;0.6690000
HYDR;D;24/12/08;000000;0.6360000
HYDR;D;25/12/08;000000;0.6120000
HYDR;D;26/12/08;000000;0.5970000
HYDR;D;29/12/08;000000;0.5910000
HYDR;D;30/12/08;000000;0.5920000
HYDR;D;31/12/08;000000;0.6010000
HYDR;D;11/01/09;000000;0.6050000
HYDR;D;12/01/09;000000;0.6510000
HYDR;D;13/01/09;000000;0.6460000
HYDR;D;14/01/09;000000;0.6140000
HYDR;D;15/01/09;000000;0.5990000
HYDR;D;16/01/09;000000;0.6050000
HYDR;D;19/01/09;000000;0.5710000
HYDR;D;20/01/09;000000;0.5380000
HYDR;D;21/01/09;000000;0.5420000
HYDR;D;22/01/09;000000;0.5140000
HYDR;D;23/01/09;000000;0.5070000
HYDR;D;26/01/09;000000;0.5470000
HYDR;D;27/01/09;000000;0.6110000
HYDR;D;28/01/09;000000;0.6400000
HYDR;D;29/01/09;000000;0.5940000
HYDR;D;30/01/09;000000;0.5920000
HYDR;D;02/02/09;000000;0.5780000
HYDR;D;03/02/09;000000;0.6030000
HYDR;D;04/02/09;000000;0.6020000
HYDR;D;05/02/09;000000;0.6060000
HYDR;D;06/02/09;000000;0.6110000
HYDR;D;09/02/09;000000;0.6230000
HYDR;D;10/02/09;000000;0.6250000
HYDR;D;11/02/09;000000;0.6420000
HYDR;D;12/02/09;000000;0.6340000
HYDR;D;13/02/09;000000;0.6910000
HYDR;D;16/02/09;000000;0.6680000
HYDR;D;17/02/09;000000;0.6260000
HYDR;D;18/02/09;000000;0.5840000
HYDR;D;19/02/09;000000;0.6060000
HYDR;D;20/02/09;000000;0.5880000
HYDR;D;24/02/09;000000;0.6020000
HYDR;D;25/02/09;000000;0.6100000
HYDR;D;26/02/09;000000;0.6020000
HYDR;D;27/02/09;000000;0.5870000
HYDR;D;02/03/09;000000;0.5880000
HYDR;D;03/03/09;000000;0.5940000
HYDR;D;04/03/09;000000;0.6020000
HYDR;D;05/03/09;000000;0.5920000
HYDR;D;06/03/09;000000;0.6100000
HYDR;D;10/03/09;000000;0.6320000
HYDR;D;11/03/09;000000;0.6400000
HYDR;D;12/03/09;000000;0.6380000
HYDR;D;13/03/09;000000;0.6350000
HYDR;D;16/03/09;000000;0.6570000
HYDR;D;17/03/09;000000;0.6610000
HYDR;D;18/03/09;000000;0.6470000
HYDR;D;19/03/09;000000;0.6470000
HYDR;D;20/03/09;000000;0.6690000
HYDR;D;23/03/09;000000;0.7070000
HYDR;D;24/03/09;000000;0.6730000
HYDR;D;25/03/09;000000;0.7020000
HYDR;D;26/03/09;000000;0.7490000
HYDR;D;27/03/09;000000;0.7270000
HYDR;D;30/03/09;000000;0.7210000
HYDR;D;31/03/09;000000;0.7520000
HYDR;D;01/04/09;000000;0.8030000
HYDR;D;02/04/09;000000;0.8230000
HYDR;D;03/04/09;000000;0.8250000
HYDR;D;06/04/09;000000;0.8020000
HYDR;D;07/04/09;000000;0.7880000
HYDR;D;08/04/09;000000;0.8500000
HYDR;D;09/04/09;000000;0.8960000
HYDR;D;10/04/09;000000;0.8800000
HYDR;D;13/04/09;000000;0.8810000
HYDR;D;14/04/09;000000;0.9190000
HYDR;D;15/04/09;000000;0.9440000
HYDR;D;16/04/09;000000;0.9460000
HYDR;D;17/04/09;000000;0.9680000
HYDR;D;20/04/09;000000;0.9100000
HYDR;D;21/04/09;000000;0.8740000
HYDR;D;22/04/09;000000;0.9190000
HYDR;D;23/04/09;000000;0.9380000
HYDR;D;24/04/09;000000;0.9170000
HYDR;D;27/04/09;000000;0.9120000
HYDR;D;28/04/09;000000;0.8800000
HYDR;D;29/04/09;000000;0.9040000
HYDR;D;30/04/09;000000;0.9080000
HYDR;D;04/05/09;000000;0.9470000
HYDR;D;05/05/09;000000;0.9350000
HYDR;D;06/05/09;000000;0.9690000
HYDR;D;07/05/09;000000;1.0310000
HYDR;D;08/05/09;000000;1.0680000
HYDR;D;12/05/09;000000;1.1040000
HYDR;D;13/05/09;000000;1.0380000
HYDR;D;14/05/09;000000;1.0510000
HYDR;D;15/05/09;000000;1.0560000
HYDR;D;18/05/09;000000;1.0870000
HYDR;D;19/05/09;000000;1.1090000
HYDR;D;20/05/09;000000;1.1690000
HYDR;D;21/05/09;000000;1.1320000
HYDR;D;22/05/09;000000;1.1730000
HYDR;D;25/05/09;000000;1.2700000
HYDR;D;26/05/09;000000;1.2720000
HYDR;D;27/05/09;000000;1.2400000
HYDR;D;28/05/09;000000;1.2450000
HYDR;D;29/05/09;000000;1.2530000
HYDR;D;01/06/09;000000;1.2760000
HYDR;D;02/06/09;000000;1.2890000
HYDR;D;03/06/09;000000;1.2400000
HYDR;D;04/06/09;000000;1.2710000
HYDR;D;05/06/09;000000;1.4340000
HYDR;D;08/06/09;000000;1.3700000
HYDR;D;09/06/09;000000;1.3350000
HYDR;D;10/06/09;000000;1.3380000
HYDR;D;11/06/09;000000;1.3090000
HYDR;D;15/06/09;000000;1.2680000
HYDR;D;16/06/09;000000;1.2770000
HYDR;D;17/06/09;000000;1.2500000
HYDR;D;18/06/09;000000;1.2440000
HYDR;D;19/06/09;000000;1.2400000
HYDR;D;22/06/09;000000;1.1800000
HYDR;D;23/06/09;000000;1.1520000
HYDR;D;24/06/09;000000;1.1950000
HYDR;D;25/06/09;000000;1.1600000
HYDR;D;26/06/09;000000;1.1570000
HYDR;D;29/06/09;000000;1.1560000
HYDR;D;30/06/09;000000;1.1710000
HYDR;D;01/07/09;000000;1.3370000
HYDR;D;02/07/09;000000;1.2900000
HYDR;D;03/07/09;000000;1.2350000
HYDR;D;06/07/09;000000;1.1770000
HYDR;D;07/07/09;000000;1.2300000
HYDR;D;08/07/09;000000;1.1640000
HYDR;D;09/07/09;000000;1.1680000
HYDR;D;10/07/09;000000;1.1100000
HYDR;D;13/07/09;000000;1.0870000
HYDR;D;14/07/09;000000;1.0950000
HYDR;D;15/07/09;000000;1.1200000
HYDR;D;16/07/09;000000;1.0800000
HYDR;D;17/07/09;000000;1.0850000
HYDR;D;20/07/09;000000;1.0940000
HYDR;D;21/07/09;000000;1.0970000
HYDR;D;22/07/09;000000;1.0840000
HYDR;D;23/07/09;000000;1.1240000
HYDR;D;24/07/09;000000;1.1000000
HYDR;D;27/07/09;000000;1.1000000
HYDR;D;28/07/09;000000;1.0890000
HYDR;D;29/07/09;000000;1.0750000
HYDR;D;30/07/09;000000;1.0950000
HYDR;D;31/07/09;000000;1.1000000
HYDR;D;03/08/09;000000;1.1300000
