<TICKER>;<PER>;<DATE>;<TIME>;<CLOSE>
comex.GC;D;01/05/08;000000;852.4000000
comex.GC;D;02/05/08;000000;858.7000000
comex.GC;D;03/05/08;000000;858.0000000
comex.GC;D;05/05/08;000000;875.4000000
comex.GC;D;06/05/08;000000;878.9000000
comex.GC;D;07/05/08;000000;870.4000000
comex.GC;D;08/05/08;000000;885.2000000
comex.GC;D;09/05/08;000000;886.2000000
comex.GC;D;10/05/08;000000;885.8000000
comex.GC;D;12/05/08;000000;882.8000000
comex.GC;D;13/05/08;000000;866.0000000
comex.GC;D;14/05/08;000000;864.7000000
comex.GC;D;15/05/08;000000;882.1000000
comex.GC;D;16/05/08;000000;903.7000000
comex.GC;D;17/05/08;000000;902.4000000
comex.GC;D;19/05/08;000000;906.6000000
comex.GC;D;20/05/08;000000;920.5000000
comex.GC;D;21/05/08;000000;931.4000000
comex.GC;D;22/05/08;000000;921.5000000
comex.GC;D;23/05/08;000000;924.7000000
comex.GC;D;24/05/08;000000;924.8000000
comex.GC;D;26/05/08;000000;928.9000000
comex.GC;D;27/05/08;000000;905.0000000
comex.GC;D;28/05/08;000000;902.5000000
comex.GC;D;29/05/08;000000;876.6000000
comex.GC;D;30/05/08;000000;886.7000000
comex.GC;D;31/05/08;000000;889.8000000
comex.GC;D;02/06/08;000000;894.6000000
comex.GC;D;03/06/08;000000;883.7000000
comex.GC;D;04/06/08;000000;881.7000000
comex.GC;D;05/06/08;000000;879.9000000
comex.GC;D;06/06/08;000000;904.7000000
comex.GC;D;07/06/08;000000;905.3000000
comex.GC;D;09/06/08;000000;895.1000000
comex.GC;D;10/06/08;000000;869.5000000
comex.GC;D;11/06/08;000000;884.9000000
comex.GC;D;12/06/08;000000;870.3000000
comex.GC;D;13/06/08;000000;872.1000000
comex.GC;D;14/06/08;000000;873.7000000
comex.GC;D;16/06/08;000000;885.2000000
comex.GC;D;17/06/08;000000;887.2000000
comex.GC;D;18/06/08;000000;896.7000000
comex.GC;D;19/06/08;000000;899.6000000
comex.GC;D;20/06/08;000000;903.7000000
comex.GC;D;21/06/08;000000;903.7000000
comex.GC;D;23/06/08;000000;884.5000000
comex.GC;D;24/06/08;000000;889.6000000
comex.GC;D;25/06/08;000000;888.3000000
comex.GC;D;26/06/08;000000;920.1000000
comex.GC;D;27/06/08;000000;928.9000000
comex.GC;D;28/06/08;000000;929.8000000
comex.GC;D;30/06/08;000000;928.2000000
comex.GC;D;01/07/08;000000;941.0000000
comex.GC;D;02/07/08;000000;946.4000000
comex.GC;D;03/07/08;000000;935.3000000
comex.GC;D;04/07/08;000000;935.7000000
comex.GC;D;05/07/08;000000;935.7000000
comex.GC;D;07/07/08;000000;926.2000000
comex.GC;D;08/07/08;000000;922.8000000
comex.GC;D;09/07/08;000000;928.9000000
comex.GC;D;10/07/08;000000;949.2000000
comex.GC;D;11/07/08;000000;965.4000000
comex.GC;D;12/07/08;000000;965.4000000
comex.GC;D;14/07/08;000000;973.8000000
comex.GC;D;15/07/08;000000;976.3000000
comex.GC;D;16/07/08;000000;959.2000000
comex.GC;D;17/07/08;000000;956.5000000
comex.GC;D;18/07/08;000000;955.5000000
comex.GC;D;19/07/08;000000;955.4000000
comex.GC;D;21/07/08;000000;965.3000000
comex.GC;D;22/07/08;000000;944.4000000
comex.GC;D;23/07/08;000000;919.4000000
comex.GC;D;24/07/08;000000;926.8000000
comex.GC;D;25/07/08;000000;929.8000000
comex.GC;D;26/07/08;000000;929.2000000
comex.GC;D;28/07/08;000000;930.2000000
comex.GC;D;29/07/08;000000;918.0000000
comex.GC;D;30/07/08;000000;898.8000000
comex.GC;D;31/07/08;000000;913.0000000
comex.GC;D;01/08/08;000000;913.3000000
comex.GC;D;02/08/08;000000;914.7000000
comex.GC;D;04/08/08;000000;898.2000000
comex.GC;D;05/08/08;000000;877.5000000
comex.GC;D;06/08/08;000000;882.7000000
comex.GC;D;07/08/08;000000;876.5000000
comex.GC;D;08/08/08;000000;859.1000000
comex.GC;D;09/08/08;000000;859.3000000
comex.GC;D;11/08/08;000000;825.9000000
comex.GC;D;12/08/08;000000;819.0000000
comex.GC;D;13/08/08;000000;829.3000000
comex.GC;D;14/08/08;000000;807.9000000
comex.GC;D;15/08/08;000000;788.0000000
comex.GC;D;16/08/08;000000;788.4000000
comex.GC;D;18/08/08;000000;801.4000000
comex.GC;D;19/08/08;000000;817.5000000
comex.GC;D;20/08/08;000000;813.5000000
comex.GC;D;21/08/08;000000;837.4000000
comex.GC;D;22/08/08;000000;823.3000000
comex.GC;D;23/08/08;000000;825.1000000
comex.GC;D;25/08/08;000000;822.1000000
comex.GC;D;26/08/08;000000;826.0000000
comex.GC;D;27/08/08;000000;828.0000000
comex.GC;D;28/08/08;000000;835.0000000
comex.GC;D;29/08/08;000000;831.6000000
comex.GC;D;30/08/08;000000;832.1000000
comex.GC;D;01/09/08;000000;816.0000000
comex.GC;D;02/09/08;000000;806.0000000
comex.GC;D;03/09/08;000000;801.8000000
comex.GC;D;04/09/08;000000;797.4000000
comex.GC;D;05/09/08;000000;802.4000000
comex.GC;D;06/09/08;000000;804.1000000
comex.GC;D;08/09/08;000000;800.9000000
comex.GC;D;09/09/08;000000;777.0000000
comex.GC;D;10/09/08;000000;753.7000000
comex.GC;D;11/09/08;000000;740.4000000
comex.GC;D;12/09/08;000000;764.3000000
comex.GC;D;13/09/08;000000;765.9000000
comex.GC;D;15/09/08;000000;785.1000000
comex.GC;D;16/09/08;000000;778.2000000
comex.GC;D;17/09/08;000000;867.2000000
comex.GC;D;18/09/08;000000;841.5000000
comex.GC;D;19/09/08;000000;877.9000000
comex.GC;D;20/09/08;000000;873.0000000
comex.GC;D;22/09/08;000000;906.3000000
comex.GC;D;23/09/08;000000;893.5000000
comex.GC;D;24/09/08;000000;881.0000000
comex.GC;D;25/09/08;000000;878.6000000
comex.GC;D;26/09/08;000000;883.8000000
comex.GC;D;27/09/08;000000;877.5000000
comex.GC;D;29/09/08;000000;918.1000000
comex.GC;D;30/09/08;000000;861.8000000
comex.GC;D;01/10/08;000000;886.0000000
comex.GC;D;02/10/08;000000;837.4000000
comex.GC;D;03/10/08;000000;841.2000000
comex.GC;D;04/10/08;000000;841.2000000
comex.GC;D;06/10/08;000000;858.0000000
comex.GC;D;07/10/08;000000;890.0000000
comex.GC;D;08/10/08;000000;910.7000000
comex.GC;D;09/10/08;000000;914.0000000
comex.GC;D;10/10/08;000000;848.1000000
comex.GC;D;11/10/08;000000;854.3000000
comex.GC;D;13/10/08;000000;836.1000000
comex.GC;D;14/10/08;000000;839.2000000
comex.GC;D;15/10/08;000000;847.7000000
comex.GC;D;16/10/08;000000;808.1000000
comex.GC;D;17/10/08;000000;786.1000000
comex.GC;D;18/10/08;000000;784.4000000
comex.GC;D;20/10/08;000000;798.7000000
comex.GC;D;21/10/08;000000;772.5000000
comex.GC;D;22/10/08;000000;728.3000000
comex.GC;D;23/10/08;000000;718.9000000
comex.GC;D;24/10/08;000000;733.9000000
comex.GC;D;25/10/08;000000;736.4000000
comex.GC;D;27/10/08;000000;730.5000000
comex.GC;D;28/10/08;000000;747.0000000
comex.GC;D;29/10/08;000000;755.2000000
comex.GC;D;30/10/08;000000;739.2000000
comex.GC;D;31/10/08;000000;724.9000000
comex.GC;D;01/11/08;000000;725.0000000
comex.GC;D;03/11/08;000000;723.0000000
comex.GC;D;04/11/08;000000;766.9000000
comex.GC;D;05/11/08;000000;740.1000000
comex.GC;D;06/11/08;000000;733.3000000
comex.GC;D;07/11/08;000000;736.5000000
comex.GC;D;08/11/08;000000;737.0000000
comex.GC;D;10/11/08;000000;746.5000000
comex.GC;D;11/11/08;000000;731.2000000
comex.GC;D;12/11/08;000000;710.1000000
comex.GC;D;13/11/08;000000;732.0000000
comex.GC;D;14/11/08;000000;744.2000000
comex.GC;D;15/11/08;000000;742.9000000
comex.GC;D;17/11/08;000000;737.2000000
comex.GC;D;18/11/08;000000;736.4000000
comex.GC;D;19/11/08;000000;735.1000000
comex.GC;D;20/11/08;000000;745.8000000
comex.GC;D;21/11/08;000000;800.8000000
comex.GC;D;22/11/08;000000;802.0000000
comex.GC;D;24/11/08;000000;821.6000000
comex.GC;D;25/11/08;000000;820.3000000
comex.GC;D;26/11/08;000000;814.6000000
comex.GC;D;27/11/08;000000;813.0000000
comex.GC;D;28/11/08;000000;816.8000000
comex.GC;D;29/11/08;000000;816.2000000
comex.GC;D;01/12/08;000000;769.7000000
comex.GC;D;02/12/08;000000;782.1000000
comex.GC;D;03/12/08;000000;774.5000000
comex.GC;D;04/12/08;000000;767.4000000
comex.GC;D;05/12/08;000000;757.5000000
comex.GC;D;06/12/08;000000;756.0000000
comex.GC;D;08/12/08;000000;774.2000000
comex.GC;D;09/12/08;000000;776.0000000
comex.GC;D;10/12/08;000000;810.2000000
comex.GC;D;11/12/08;000000;819.1000000
comex.GC;D;12/12/08;000000;821.1000000
comex.GC;D;13/12/08;000000;822.9000000
comex.GC;D;15/12/08;000000;839.4000000
comex.GC;D;16/12/08;000000;859.1000000
comex.GC;D;17/12/08;000000;868.6000000
comex.GC;D;18/12/08;000000;853.4000000
comex.GC;D;19/12/08;000000;840.0000000
comex.GC;D;20/12/08;000000;839.1000000
comex.GC;D;22/12/08;000000;848.2000000
comex.GC;D;23/12/08;000000;839.9000000
comex.GC;D;24/12/08;000000;848.4000000
comex.GC;D;25/12/08;000000;848.1000000
comex.GC;D;26/12/08;000000;870.6000000
comex.GC;D;27/12/08;000000;870.2000000
comex.GC;D;29/12/08;000000;878.8000000
comex.GC;D;30/12/08;000000;873.9000000
comex.GC;D;31/12/08;000000;880.7000000
comex.GC;D;01/01/09;000000;882.0000000
comex.GC;D;02/01/09;000000;877.3000000
comex.GC;D;03/01/09;000000;876.0000000
comex.GC;D;05/01/09;000000;858.4000000
comex.GC;D;06/01/09;000000;865.8000000
comex.GC;D;07/01/09;000000;841.0000000
comex.GC;D;08/01/09;000000;857.9000000
comex.GC;D;09/01/09;000000;853.0000000
comex.GC;D;10/01/09;000000;854.5000000
comex.GC;D;12/01/09;000000;821.0000000
comex.GC;D;13/01/09;000000;821.9000000
comex.GC;D;14/01/09;000000;809.8000000
comex.GC;D;15/01/09;000000;816.4000000
comex.GC;D;16/01/09;000000;840.7000000
comex.GC;D;17/01/09;000000;843.4000000
comex.GC;D;19/01/09;000000;836.5000000
comex.GC;D;20/01/09;000000;858.6000000
comex.GC;D;21/01/09;000000;854.6000000
comex.GC;D;22/01/09;000000;861.0000000
comex.GC;D;23/01/09;000000;901.5000000
comex.GC;D;24/01/09;000000;900.0000000
comex.GC;D;26/01/09;000000;906.1000000
comex.GC;D;27/01/09;000000;899.8000000
comex.GC;D;28/01/09;000000;890.0000000
comex.GC;D;29/01/09;000000;911.1000000
comex.GC;D;30/01/09;000000;928.6000000
comex.GC;D;31/01/09;000000;930.0000000
comex.GC;D;02/02/09;000000;903.6000000
comex.GC;D;03/02/09;000000;900.6000000
comex.GC;D;04/02/09;000000;908.0000000
comex.GC;D;05/02/09;000000;918.3000000
comex.GC;D;06/02/09;000000;912.4000000
comex.GC;D;07/02/09;000000;911.8000000
comex.GC;D;09/02/09;000000;898.8000000
comex.GC;D;10/02/09;000000;917.7000000
comex.GC;D;11/02/09;000000;940.0000000
comex.GC;D;12/02/09;000000;948.1000000
comex.GC;D;13/02/09;000000;943.0000000
comex.GC;D;14/02/09;000000;942.2000000
comex.GC;D;16/02/09;000000;943.0000000
comex.GC;D;17/02/09;000000;971.1000000
comex.GC;D;18/02/09;000000;986.0000000
comex.GC;D;19/02/09;000000;974.2000000
comex.GC;D;20/02/09;000000;995.3000000
comex.GC;D;21/02/09;000000;993.1000000
comex.GC;D;23/02/09;000000;994.1000000
comex.GC;D;24/02/09;000000;964.7000000
comex.GC;D;25/02/09;000000;949.0000000
comex.GC;D;26/02/09;000000;946.9000000
comex.GC;D;27/02/09;000000;942.2000000
comex.GC;D;28/02/09;000000;940.2000000
comex.GC;D;02/03/09;000000;926.2000000
comex.GC;D;03/03/09;000000;916.0000000
comex.GC;D;04/03/09;000000;906.6000000
comex.GC;D;05/03/09;000000;935.7000000
comex.GC;D;06/03/09;000000;939.4000000
comex.GC;D;07/03/09;000000;939.2000000
comex.GC;D;09/03/09;000000;922.5000000
comex.GC;D;10/03/09;000000;898.2000000
comex.GC;D;11/03/09;000000;909.4000000
comex.GC;D;12/03/09;000000;927.2000000
comex.GC;D;13/03/09;000000;929.9000000
comex.GC;D;14/03/09;000000;928.5000000
comex.GC;D;16/03/09;000000;923.6000000
comex.GC;D;17/03/09;000000;915.7000000
comex.GC;D;18/03/09;000000;942.6000000
comex.GC;D;19/03/09;000000;960.2000000
comex.GC;D;20/03/09;000000;952.3000000
comex.GC;D;21/03/09;000000;953.0000000
comex.GC;D;23/03/09;000000;939.5000000
comex.GC;D;24/03/09;000000;927.8000000
comex.GC;D;25/03/09;000000;936.4000000
comex.GC;D;26/03/09;000000;936.6000000
comex.GC;D;27/03/09;000000;925.4000000
comex.GC;D;28/03/09;000000;924.8000000
comex.GC;D;30/03/09;000000;917.9000000
comex.GC;D;31/03/09;000000;921.0000000
comex.GC;D;01/04/09;000000;927.8000000
comex.GC;D;02/04/09;000000;905.4000000
comex.GC;D;03/04/09;000000;894.6000000
comex.GC;D;04/04/09;000000;896.5000000
comex.GC;D;06/04/09;000000;869.6000000
comex.GC;D;07/04/09;000000;884.0000000
comex.GC;D;08/04/09;000000;882.5000000
comex.GC;D;09/04/09;000000;879.2000000
comex.GC;D;10/04/09;000000;880.4000000
comex.GC;D;13/04/09;000000;895.1000000
comex.GC;D;14/04/09;000000;890.5000000
comex.GC;D;15/04/09;000000;892.5000000
comex.GC;D;16/04/09;000000;874.6000000
comex.GC;D;17/04/09;000000;867.9000000
comex.GC;D;18/04/09;000000;870.2000000
comex.GC;D;20/04/09;000000;885.3000000
comex.GC;D;21/04/09;000000;884.2000000
comex.GC;D;22/04/09;000000;890.0000000
comex.GC;D;23/04/09;000000;903.5000000
comex.GC;D;24/04/09;000000;913.8000000
comex.GC;D;25/04/09;000000;914.2000000
comex.GC;D;27/04/09;000000;906.6000000
comex.GC;D;28/04/09;000000;895.3000000
comex.GC;D;29/04/09;000000;900.1000000
comex.GC;D;30/04/09;000000;889.4000000
comex.GC;D;01/05/09;000000;885.9000000
comex.GC;D;02/05/09;000000;887.7000000
comex.GC;D;04/05/09;000000;902.6000000
comex.GC;D;05/05/09;000000;899.0000000
comex.GC;D;06/05/09;000000;912.3000000
comex.GC;D;07/05/09;000000;910.0000000
comex.GC;D;08/05/09;000000;916.0000000
comex.GC;D;09/05/09;000000;916.9000000
comex.GC;D;11/05/09;000000;913.4000000
comex.GC;D;12/05/09;000000;923.7000000
comex.GC;D;13/05/09;000000;926.7000000
comex.GC;D;14/05/09;000000;926.5000000
comex.GC;D;15/05/09;000000;931.5000000
comex.GC;D;16/05/09;000000;931.7000000
comex.GC;D;18/05/09;000000;920.0000000
comex.GC;D;19/05/09;000000;925.7000000
comex.GC;D;20/05/09;000000;939.1000000
comex.GC;D;21/05/09;000000;955.1000000
comex.GC;D;22/05/09;000000;957.9000000
comex.GC;D;23/05/09;000000;957.3000000
comex.GC;D;25/05/09;000000;960.5000000
comex.GC;D;26/05/09;000000;955.5000000
comex.GC;D;27/05/09;000000;952.7000000
comex.GC;D;28/05/09;000000;960.8000000
comex.GC;D;29/05/09;000000;980.4000000
comex.GC;D;30/05/09;000000;980.9000000
comex.GC;D;01/06/09;000000;977.8000000
comex.GC;D;02/06/09;000000;982.9000000
comex.GC;D;03/06/09;000000;962.9000000
comex.GC;D;04/06/09;000000;981.4000000
comex.GC;D;05/06/09;000000;954.9000000
comex.GC;D;06/06/09;000000;957.5000000
comex.GC;D;08/06/09;000000;953.5000000
comex.GC;D;09/06/09;000000;956.2000000
comex.GC;D;10/06/09;000000;955.8000000
comex.GC;D;11/06/09;000000;955.1000000
comex.GC;D;12/06/09;000000;939.8000000
comex.GC;D;13/06/09;000000;939.7000000
comex.GC;D;15/06/09;000000;928.9000000
comex.GC;D;16/06/09;000000;936.0000000
comex.GC;D;17/06/09;000000;939.8000000
comex.GC;D;18/06/09;000000;933.0000000
comex.GC;D;19/06/09;000000;935.8000000
comex.GC;D;20/06/09;000000;934.5000000
comex.GC;D;22/06/09;000000;922.5000000
comex.GC;D;23/06/09;000000;926.3000000
comex.GC;D;24/06/09;000000;931.6000000
comex.GC;D;25/06/09;000000;940.2000000
comex.GC;D;26/06/09;000000;940.4000000
comex.GC;D;27/06/09;000000;939.2000000
comex.GC;D;29/06/09;000000;938.1000000
comex.GC;D;30/06/09;000000;928.3000000
comex.GC;D;01/07/09;000000;940.8000000
comex.GC;D;02/07/09;000000;929.5000000
comex.GC;D;03/07/09;000000;932.5000000
comex.GC;D;06/07/09;000000;925.0000000
comex.GC;D;07/07/09;000000;923.5000000
comex.GC;D;08/07/09;000000;908.7000000
comex.GC;D;09/07/09;000000;911.8000000
comex.GC;D;10/07/09;000000;912.4000000
comex.GC;D;11/07/09;000000;912.6000000
comex.GC;D;13/07/09;000000;918.8000000
comex.GC;D;14/07/09;000000;925.0000000
comex.GC;D;15/07/09;000000;939.1000000
comex.GC;D;16/07/09;000000;936.4000000
comex.GC;D;17/07/09;000000;936.1000000
comex.GC;D;18/07/09;000000;937.7000000
comex.GC;D;20/07/09;000000;950.9000000
comex.GC;D;21/07/09;000000;949.0000000
comex.GC;D;22/07/09;000000;951.5000000
comex.GC;D;23/07/09;000000;950.2000000
comex.GC;D;24/07/09;000000;951.5000000
comex.GC;D;25/07/09;000000;953.8000000
comex.GC;D;27/07/09;000000;954.5000000
comex.GC;D;28/07/09;000000;940.8000000
comex.GC;D;29/07/09;000000;931.1000000
comex.GC;D;30/07/09;000000;935.4000000
comex.GC;D;31/07/09;000000;953.6000000
comex.GC;D;01/08/09;000000;955.4000000
comex.GC;D;03/08/09;000000;958.4000000
comex.GC;D;04/08/09;000000;967.5000000
comex.GC;D;05/08/09;000000;967.3000000
comex.GC;D;06/08/09;000000;965.7000000
comex.GC;D;07/08/09;000000;957.0000000
comex.GC;D;08/08/09;000000;957.1000000
comex.GC;D;10/08/09;000000;948.8000000
comex.GC;D;11/08/09;000000;947.3000000
comex.GC;D;12/08/09;000000;949.0000000
comex.GC;D;13/08/09;000000;956.5000000
comex.GC;D;14/08/09;000000;949.9000000
comex.GC;D;15/08/09;000000;948.9000000
comex.GC;D;17/08/09;000000;935.3000000
comex.GC;D;18/08/09;000000;939.2000000
comex.GC;D;19/08/09;000000;944.4000000
comex.GC;D;20/08/09;000000;941.8000000
comex.GC;D;21/08/09;000000;954.9000000
comex.GC;D;22/08/09;000000;955.7000000
comex.GC;D;24/08/09;000000;942.0000000
comex.GC;D;25/08/09;000000;946.8000000
comex.GC;D;26/08/09;000000;947.3000000
comex.GC;D;27/08/09;000000;950.3000000
comex.GC;D;28/08/09;000000;958.0000000
comex.GC;D;29/08/09;000000;957.0000000
comex.GC;D;31/08/09;000000;952.7000000
comex.GC;D;01/09/09;000000;958.3000000
comex.GC;D;02/09/09;000000;981.5000000
comex.GC;D;03/09/09;000000;994.4000000
comex.GC;D;04/09/09;000000;995.2000000
comex.GC;D;05/09/09;000000;996.1000000
comex.GC;D;07/09/09;000000;997.0000000
comex.GC;D;08/09/09;000000;994.8000000
comex.GC;D;09/09/09;000000;991.2000000
comex.GC;D;10/09/09;000000;997.0000000
comex.GC;D;11/09/09;000000;1008.0000000
comex.GC;D;12/09/09;000000;1007.6000000
comex.GC;D;14/09/09;000000;1000.0000000
comex.GC;D;15/09/09;000000;1009.1000000
comex.GC;D;16/09/09;000000;1019.7000000
comex.GC;D;17/09/09;000000;1014.3000000
comex.GC;D;18/09/09;000000;1007.6000000
comex.GC;D;19/09/09;000000;1008.5000000
comex.GC;D;21/09/09;000000;1004.5000000
comex.GC;D;22/09/09;000000;1017.2000000
comex.GC;D;23/09/09;000000;1008.5000000
comex.GC;D;24/09/09;000000;995.4000000
comex.GC;D;25/09/09;000000;990.3000000
comex.GC;D;26/09/09;000000;992.4000000
comex.GC;D;28/09/09;000000;990.3000000
comex.GC;D;29/09/09;000000;993.8000000
comex.GC;D;30/09/09;000000;1008.4000000
comex.GC;D;01/10/09;000000;999.2000000
comex.GC;D;02/10/09;000000;1003.1000000
comex.GC;D;03/10/09;000000;1003.4000000
comex.GC;D;05/10/09;000000;1018.3000000
comex.GC;D;06/10/09;000000;1043.4000000
comex.GC;D;07/10/09;000000;1044.5000000
comex.GC;D;08/10/09;000000;1057.6000000
comex.GC;D;09/10/09;000000;1049.9000000
comex.GC;D;10/10/09;000000;1050.1000000
comex.GC;D;12/10/09;000000;1056.7000000
comex.GC;D;13/10/09;000000;1063.6000000
comex.GC;D;14/10/09;000000;1062.6000000
comex.GC;D;15/10/09;000000;1049.7000000
comex.GC;D;16/10/09;000000;1053.3000000
comex.GC;D;17/10/09;000000;1054.6000000
comex.GC;D;19/10/09;000000;1063.5000000
comex.GC;D;20/10/09;000000;1056.1000000
comex.GC;D;21/10/09;000000;1058.7000000
comex.GC;D;22/10/09;000000;1060.1000000
comex.GC;D;23/10/09;000000;1055.7000000
comex.GC;D;24/10/09;000000;1055.6000000
comex.GC;D;26/10/09;000000;1039.1000000
comex.GC;D;27/10/09;000000;1040.2000000
comex.GC;D;28/10/09;000000;1028.2000000
comex.GC;D;29/10/09;000000;1047.5000000
comex.GC;D;30/10/09;000000;1045.9000000
comex.GC;D;31/10/09;000000;1045.0000000
comex.GC;D;02/11/09;000000;1059.8000000
comex.GC;D;03/11/09;000000;1086.2000000
comex.GC;D;04/11/09;000000;1092.6000000
comex.GC;D;05/11/09;000000;1091.1000000
comex.GC;D;06/11/09;000000;1096.2000000
comex.GC;D;07/11/09;000000;1095.7000000
comex.GC;D;09/11/09;000000;1103.6000000
comex.GC;D;10/11/09;000000;1105.5000000
comex.GC;D;11/11/09;000000;1118.0000000
comex.GC;D;12/11/09;000000;1104.0000000
comex.GC;D;13/11/09;000000;1119.5000000
comex.GC;D;14/11/09;000000;1116.7000000
comex.GC;D;16/11/09;000000;1138.6000000
comex.GC;D;17/11/09;000000;1141.9000000
comex.GC;D;18/11/09;000000;1145.0000000
comex.GC;D;19/11/09;000000;1145.2000000
comex.GC;D;20/11/09;000000;1150.9000000
comex.GC;D;21/11/09;000000;1151.2000000
comex.GC;D;23/11/09;000000;1165.1000000
comex.GC;D;24/11/09;000000;1169.7000000
comex.GC;D;25/11/09;000000;1189.1000000
comex.GC;D;26/11/09;000000;1192.8000000
comex.GC;D;27/11/09;000000;1174.2000000
comex.GC;D;30/11/09;000000;1179.5000000
comex.GC;D;01/12/09;000000;1198.7000000
comex.GC;D;02/12/09;000000;1216.0000000
comex.GC;D;03/12/09;000000;1212.6000000
comex.GC;D;04/12/09;000000;1161.5000000
comex.GC;D;05/12/09;000000;1169.5000000
comex.GC;D;07/12/09;000000;1155.2000000
comex.GC;D;08/12/09;000000;1132.1000000
comex.GC;D;09/12/09;000000;1131.4000000
comex.GC;D;10/12/09;000000;1131.6000000
comex.GC;D;11/12/09;000000;1116.0000000
comex.GC;D;12/12/09;000000;1119.9000000
comex.GC;D;14/12/09;000000;1125.2000000
comex.GC;D;15/12/09;000000;1125.1000000
comex.GC;D;16/12/09;000000;1139.3000000
comex.GC;D;17/12/09;000000;1096.2000000
comex.GC;D;18/12/09;000000;1112.9000000
comex.GC;D;19/12/09;000000;1113.6000000
comex.GC;D;21/12/09;000000;1092.3000000
comex.GC;D;22/12/09;000000;1083.7000000
